CustomerKey;Title;FirstName;MiddleName;LastName;NameStyle;BirthDate;MaritalStatus;Gender;EmailAddress;YearlyIncome;TotalChildren;NumberChildrenAtHome;Education;Occupation;HouseOwnerFlag;NumberCarsOwned;AddressLine1;AddressLine2;City;StateProvinceCode;StateProvinceName;CountryRegionCode;CountryRegionName;PostalCode;SalesTerritoryKey;Phone;DateFirstPurchase;CommuteDistance
11105;;Candace;;Fernandez;FALSE;28/12/1964;S;F;candace15@adventure-works.com;70000;0;0;Bachelors;Professional;0;1;5029 Blue Ridge;;Matraville;NSW;New South Wales;AU;Australia;2036;9;1 (11) 500 555-0162;14/11/2005;5-10 Miles
11106;;Jessie;;Liu;FALSE;11/09/1964;S;M;jessie9@adventure-works.com;70000;0;0;Bachelors;Professional;0;1;3063 Blue Jay Drive;;Warrnambool;VIC;Victoria;AU;Australia;3280;9;1 (11) 500 555-0163;18/11/2005;5-10 Miles
11107;;Bianca;;Lin;FALSE;09/09/1959;M;F;bianca7@adventure-works.com;90000;1;0;Bachelors;Professional;1;1;7530 Eola;;St. Leonards;NSW;New South Wales;AU;Australia;2065;9;1 (11) 500 555-0121;01/11/2005;5-10 Miles
11108;;Kari;C;Alvarez;FALSE;14/07/1963;S;F;kari25@adventure-works.com;70000;0;0;Bachelors;Professional;0;2;9178 Thornhill Place;;Port Macquarie;NSW;New South Wales;AU;Australia;2444;9;1 (11) 500 555-0169;03/11/2005;0-1 Miles
11109;;Ruben;D;Kapoor;FALSE;05/11/1963;S;M;ruben1@adventure-works.com;70000;0;0;Bachelors;Professional;0;2;1984 Glendale Circle;;South Melbourne;VIC;Victoria;AU;Australia;3205;9;1 (11) 500 555-0132;10/11/2005;0-1 Miles
11110;;Curtis;;Yang;FALSE;06/06/1962;M;M;curtis5@adventure-works.com;60000;1;0;Partial College;Skilled Manual;1;1;4052 Mt. Wilson Way;;Darlinghurst;NSW;New South Wales;AU;Australia;2010;9;1 (11) 500 555-0127;01/11/2005;5-10 Miles
11111;;Meredith;T;Gutierrez;FALSE;23/02/1962;M;F;meredith34@adventure-works.com;60000;1;0;Partial College;Skilled Manual;1;1;7610 Northridge Ct.;;Geelong;VIC;Victoria;AU;Australia;3220;9;1 (11) 500 555-0179;20/11/2005;0-1 Miles
11112;;Crystal;C;Wang;FALSE;09/09/1962;M;F;crystal3@adventure-works.com;60000;1;0;Partial College;Skilled Manual;1;1;2773 Kirkwood Dr;;Hervey Bay;QLD;Queensland;AU;Australia;4655;9;1 (11) 500 555-0134;25/11/2005;0-1 Miles
11113;;Micheal;A;Blanco;FALSE;21/02/1962;M;M;micheal11@adventure-works.com;70000;5;4;Bachelors;Professional;1;2;596 Marfargoa Drive;;Perth;SA;South Australia;AU;Australia;6006;9;1 (11) 500 555-0131;05/08/2007;5-10 Miles
11114;;Leslie;C;Moreno;FALSE;28/05/1962;S;F;leslie7@adventure-works.com;70000;5;4;Partial College;Skilled Manual;1;2;7941 Cristobal;;Rhodes;NSW;New South Wales;AU;Australia;2138;9;1 (11) 500 555-0115;19/09/2007;5-10 Miles
11115;;Alvin;D;Cai;FALSE;12/02/1962;M;M;alvin20@adventure-works.com;70000;5;4;Partial College;Skilled Manual;1;2;7759 Azalea Avenue;;St. Leonards;NSW;New South Wales;AU;Australia;2065;9;1 (11) 500 555-0191;14/08/2007;0-1 Miles
11116;;Clinton;E;Carlson;FALSE;07/10/1962;M;M;clinton14@adventure-works.com;70000;5;4;Partial College;Skilled Manual;1;2;7943 Cunha Ct.;;Sydney;NSW;New South Wales;AU;Australia;1002;9;1 (11) 500 555-0184;16/09/2007;5-10 Miles
11117;;April;;Deng;FALSE;21/02/1961;M;F;april1@adventure-works.com;70000;5;4;Partial College;Skilled Manual;1;3;485 Ash Lane;;Matraville;NSW;New South Wales;AU;Australia;2036;9;1 (11) 500 555-0182;06/11/2005;10+ Miles
11118;;Alvin;M;Zeng;FALSE;03/07/1957;S;M;alvin21@adventure-works.com;80000;1;0;Partial College;Skilled Manual;0;1;3853 Wildcat Circle;Unit 13c12;Lavender Bay;NSW;New South Wales;AU;Australia;2060;9;1 (11) 500 555-0174;11/01/2008;0-1 Miles
11119;;Evan;V;James;FALSE;10/04/1935;S;M;evan8@adventure-works.com;30000;2;0;Partial College;Clerical;0;2;4157 Sierra Ridge;;Port Macquarie;NSW;New South Wales;AU;Australia;2444;9;1 (11) 500 555-0187;07/08/2007;0-1 Miles
11120;;Beth;H;Jim?nez;FALSE;09/08/1936;S;F;beth8@adventure-works.com;40000;2;0;Bachelors;Management;1;1;7401 Las Palmas;;Sydney;NSW;New South Wales;AU;Australia;1002;9;1 (11) 500 555-0164;14/11/2005;5-10 Miles
11121;;Orlando;;Suarez;FALSE;18/11/1960;M;M;orlando19@adventure-works.com;70000;5;4;Partial College;Skilled Manual;1;3;7743 Hames Dr;;Newcastle;NSW;New South Wales;AU;Australia;2300;9;1 (11) 500 555-0198;26/12/2007;10+ Miles
11122;;Byron;;Vazquez;FALSE;02/04/1960;M;M;byron9@adventure-works.com;70000;5;4;Partial College;Skilled Manual;1;3;3187 Hackamore Lane;;North Sydney;NSW;New South Wales;AU;Australia;2055;9;1 (11) 500 555-0136;25/08/2007;5-10 Miles
11123;;Philip;A;Alvarez;FALSE;20/06/1960;M;M;philip4@adventure-works.com;70000;5;4;Partial College;Skilled Manual;1;3;2775 Mt. Olivet Pl.;;Sunbury;VIC;Victoria;AU;Australia;3429;9;1 (11) 500 555-0191;19/10/2007;10+ Miles
11124;;Ross;F;Jordan;FALSE;27/07/1957;S;M;ross1@adventure-works.com;80000;1;0;Partial College;Skilled Manual;1;1;6973 Dublin Court;;Warrnambool;VIC;Victoria;AU;Australia;3280;9;1 (11) 500 555-0126;05/11/2005;5-10 Miles
11125;;Dana;J;Navarro;FALSE;08/04/1956;S;F;dana2@adventure-works.com;70000;1;0;Partial College;Skilled Manual;1;1;8481 Zartop Street;;Seaford;VIC;Victoria;AU;Australia;3198;9;1 (11) 500 555-0172;04/08/2007;5-10 Miles
11126;;Shaun;;Carson;FALSE;07/04/1949;M;M;shaun16@adventure-works.com;10000;2;1;High School;Skilled Manual;0;2;57 Wolf Way;;North Ryde;NSW;New South Wales;AU;Australia;2113;9;1 (11) 500 555-0155;28/11/2005;0-1 Miles
11127;;Jan;;Edwards;FALSE;21/10/1975;M;F;jan11@adventure-works.com;40000;0;0;High School;Skilled Manual;1;1;9409 The Alameda;;San Gabriel;CA;California;US;United States;91776;4;111-555-0118;12/10/2007;5-10 Miles
11128;;Samantha;;Long;FALSE;05/12/1975;M;F;samantha35@adventure-works.com;40000;0;0;High School;Skilled Manual;1;1;1606 Alderwood Lane;;Renton;WA;Washington;US;United States;98055;1;175-555-0139;21/12/2007;5-10 Miles
11129;;Julia;M;Wright;FALSE;05/08/1975;S;F;julia17@adventure-works.com;40000;0;0;High School;Skilled Manual;1;1;7397 Central Blvd.;;Sedro Woolley;WA;Washington;US;United States;98284;1;456-555-0174;06/02/2006;5-10 Miles
11130;;Caroline;L;Russell;FALSE;06/01/1980;M;F;caroline21@adventure-works.com;30000;0;0;High School;Skilled Manual;1;2;3884 Bates Court;;Lebanon;OR;Oregon;US;United States;97355;1;424-555-0137;11/06/2008;5-10 Miles
11131;;Amanda;;Rivera;FALSE;12/03/1980;M;F;amanda7@adventure-works.com;30000;0;0;High School;Skilled Manual;0;2;9573 Royal Oak Rd.;;Haney;BC;British Columbia;CA;Canada;V2W 1W2;6;918-555-0126;20/04/2008;0-1 Miles
11132;;Melissa;E;Richardson;FALSE;26/10/1980;S;F;melissa31@adventure-works.com;30000;0;0;High School;Skilled Manual;0;2;6832 Fruitwood Dr;;Langford;BC;British Columbia;CA;Canada;V9;6;928-555-0118;11/10/2007;5-10 Miles
11133;;Angela;;Griffin;FALSE;08/09/1980;S;F;angela23@adventure-works.com;30000;0;0;Partial High School;Clerical;0;2;3828 Baltic Sea Ct;;Lake Oswego;OR;Oregon;US;United States;97034;1;598-555-0174;02/07/2008;0-1 Miles
11134;;Larry;D;Townsend;FALSE;26/02/1946;S;M;larry14@adventure-works.com;10000;5;0;High School;Skilled Manual;1;2;7034 Carson;;Perth;SA;South Australia;AU;Australia;6006;9;1 (11) 500 555-0130;03/11/2005;5-10 Miles
11135;;Marcus;L;Harris;FALSE;03/11/1979;S;M;marcus14@adventure-works.com;30000;0;0;Partial High School;Clerical;0;2;9068 Quiet Place Drive;;Burlingame;CA;California;US;United States;94010;4;442-555-0119;20/10/2007;5-10 Miles
11136;;Brianna;D;Morgan;FALSE;26/10/1978;S;F;brianna30@adventure-works.com;40000;0;0;High School;Skilled Manual;0;2;9005 Eagle Ct.;;Metchosin;BC;British Columbia;CA;Canada;V9;6;954-555-0117;07/07/2007;0-1 Miles
11137;;Jasmine;A;Taylor;FALSE;20/07/1978;M;F;jasmine7@adventure-works.com;40000;0;0;High School;Skilled Manual;1;2;2457 Matterhorn Court;;Spokane;WA;Washington;US;United States;99202;1;557-555-0146;01/02/2008;5-10 Miles
11138;;Lauren;;Davis;FALSE;15/09/1978;M;F;lauren23@adventure-works.com;40000;0;0;High School;Skilled Manual;0;2;8105 Pembrook Court;;Glendale;CA;California;US;United States;91203;4;832-555-0121;22/03/2008;0-1 Miles
11139;;Tanya;;Moreno;FALSE;09/11/1938;S;F;tanya2@adventure-works.com;30000;2;0;Partial College;Clerical;0;2;6155 Wilbur Drive;;Cloverdale;SA;South Australia;AU;Australia;6105;9;1 (11) 500 555-0185;17/03/2008;5-10 Miles
11140;;Javier;L;Alvarez;FALSE;11/02/1977;S;M;javier1@adventure-works.com;30000;0;0;Partial High School;Clerical;0;2;8935 Etcheverry Dr.;;Burbank;CA;California;US;United States;91502;4;763-555-0134;20/09/2007;5-10 Miles
11141;;Nicole;;Ramirez;FALSE;21/06/1977;M;F;nicole42@adventure-works.com;40000;0;0;High School;Skilled Manual;0;2;1101 C Street;;Daly City;CA;California;US;United States;94015;4;152-555-0162;17/11/2007;0-1 Miles
11142;;Eduardo;;Patterson;FALSE;14/08/1977;S;M;eduardo55@adventure-works.com;40000;0;0;High School;Skilled Manual;0;2;6255 Macalvey Dr.;;Langford;BC;British Columbia;CA;Canada;V9;6;190-555-0184;17/08/2007;0-1 Miles
11143;;Jonathan;M;Henderson;FALSE;04/02/1977;M;M;jonathan4@adventure-works.com;40000;0;0;High School;Skilled Manual;1;2;165 East Lane Road;;Lakewood;CA;California;US;United States;90712;4;149-555-0113;17/12/2007;5-10 Miles
11144;;Edward;;Hernandez;FALSE;09/09/1979;S;M;edward48@adventure-works.com;40000;0;0;High School;Skilled Manual;0;2;7607 Pine Hollow Road;;Ballard;WA;Washington;US;United States;98107;1;178-555-0196;29/07/2007;0-1 Miles
11145;;Jasmine;L;Coleman;FALSE;08/12/1979;S;F;jasmine46@adventure-works.com;40000;0;0;High School;Skilled Manual;0;2;1961 Oak Grove Road;;Beaverton;OR;Oregon;US;United States;97005;1;857-555-0115;29/07/2007;0-1 Miles
11146;;Karla;L;Goel;FALSE;26/08/1939;S;F;karla20@adventure-works.com;40000;2;0;Bachelors;Management;1;2;3272 Corrie Lane;;Matraville;NSW;New South Wales;AU;Australia;2036;9;1 (11) 500 555-0137;09/08/2007;5-10 Miles
11147;;Ernest;L;Wu;FALSE;05/02/1939;M;M;ernest6@adventure-works.com;60000;2;0;Graduate Degree;Management;1;1;1832 RiverRock Dr;;Warrnambool;VIC;Victoria;AU;Australia;3280;9;1 (11) 500 555-0139;13/11/2005;0-1 Miles
11148;;Ross;;Vazquez;FALSE;16/08/1941;M;M;ross32@adventure-works.com;40000;2;0;Bachelors;Management;1;2;1201 Paso Del Rio Way;;East Brisbane;QLD;Queensland;AU;Australia;4169;9;1 (11) 500 555-0163;08/09/2007;5-10 Miles
11149;;Theodore;;Gill;FALSE;20/04/1941;M;M;theodore14@adventure-works.com;40000;2;0;Bachelors;Management;1;2;9120 Pinewood Court;;Hervey Bay;QLD;Queensland;AU;Australia;4655;9;1 (11) 500 555-0194;06/12/2007;0-1 Miles
11150;;Russell;M;Shen;FALSE;15/03/1941;S;M;russell6@adventure-works.com;40000;2;0;Bachelors;Management;1;2;4755 Easley Drive;;Sunbury;VIC;Victoria;AU;Australia;3429;9;1 (11) 500 555-0191;28/09/2007;5-10 Miles
11151;;Melinda;G;Gill;FALSE;25/02/1942;S;F;melinda9@adventure-works.com;60000;2;0;Graduate Degree;Management;0;1;805 Rainier Dr.;;Sydney;NSW;New South Wales;AU;Australia;1002;9;1 (11) 500 555-0117;15/11/2005;0-1 Miles
11152;;James;J;Williams;FALSE;10/01/1976;S;M;james77@adventure-works.com;40000;0;0;High School;Skilled Manual;1;2;6827 Seagull Court;;Puyallup;WA;Washington;US;United States;98371;1;355-555-0153;13/07/2007;5-10 Miles
11153;;Angela;R;James;FALSE;23/06/1976;M;F;angela34@adventure-works.com;40000;0;0;High School;Skilled Manual;1;2;8877 Weatherly Drive;;Renton;WA;Washington;US;United States;98055;1;847-555-0111;30/09/2007;5-10 Miles
11154;;Megan;G;Walker;FALSE;21/08/1976;S;F;megan25@adventure-works.com;40000;0;0;Partial College;Skilled Manual;1;1;6898 Holiday Hills;;Woodburn;OR;Oregon;US;United States;97071;1;918-555-0186;14/07/2007;5-10 Miles
11155;;Hunter;J;Robinson;FALSE;26/01/1976;S;M;hunter50@adventure-works.com;40000;0;0;Partial College;Skilled Manual;0;1;8356 Mori Court;;Burbank;CA;California;US;United States;91502;4;891-555-0125;10/07/2007;1-2 Miles
11156;;Maria;;Roberts;FALSE;07/02/1976;S;F;maria47@adventure-works.com;40000;0;0;Partial College;Skilled Manual;0;1;9452 Mariposa Ct.;;Lakewood;CA;California;US;United States;90712;4;158-555-0199;12/07/2007;1-2 Miles
11157;;Hannah;E;Long;FALSE;11/06/1975;M;F;hannah32@adventure-works.com;40000;0;0;High School;Skilled Manual;1;2;1832 Preston Ct.;;Tacoma;WA;Washington;US;United States;98403;1;974-555-0177;25/01/2008;5-10 Miles
11158;;Jason;K;Wright;FALSE;08/10/1975;S;M;jason46@adventure-works.com;40000;0;0;High School;Skilled Manual;1;2;6771 Bundros Court;;San Gabriel;CA;California;US;United States;91776;4;694-555-0176;23/07/2007;5-10 Miles
11159;;Brianna;A;Hughes;FALSE;17/09/1975;S;F;brianna57@adventure-works.com;40000;0;0;High School;Skilled Manual;0;2;6793 Bonifacio St.;;Woodland Hills;CA;California;US;United States;91364;4;319-555-0183;11/03/2008;1-2 Miles
11160;;Maurice;M;Tang;FALSE;08/01/1974;S;M;maurice4@adventure-works.com;40000;0;0;Partial College;Skilled Manual;0;1;2886 Chaparral Court;Space # 45;Concord;CA;California;US;United States;94519;4;947-555-0172;25/08/2007;5-10 Miles
11161;;Emily;;Wood;FALSE;22/04/1974;S;F;emily27@adventure-works.com;40000;0;0;Partial College;Skilled Manual;0;1;1562 Black Walnut;;Concord;CA;California;US;United States;94519;4;184-555-0114;03/12/2007;1-2 Miles
11162;;Chase;;Cox;FALSE;05/03/1974;S;M;chase10@adventure-works.com;40000;0;0;Partial College;Skilled Manual;1;1;P.O. Box 8070;;La Jolla;CA;California;US;United States;92806;4;764-555-0116;22/08/2007;5-10 Miles
11163;;Gabriel;;Wang;FALSE;20/12/1974;M;M;gabriel21@adventure-works.com;40000;0;0;Partial College;Skilled Manual;1;1;8002 Crane Court;;Spring Valley;CA;California;US;United States;91977;4;617-555-0150;02/11/2007;5-10 Miles
11164;;Devin;;Brooks;FALSE;05/05/1974;S;M;devin63@adventure-works.com;40000;0;0;Partial College;Skilled Manual;0;1;4231 Highland Dr.;;Torrance;CA;California;US;United States;90505;4;502-555-0138;29/10/2007;1-2 Miles
11165;;Jocelyn;;Alexander;FALSE;18/07/1973;M;F;jocelyn18@adventure-works.com;60000;0;0;Partial College;Skilled Manual;0;1;3376 Bank Way;;Oakland;CA;California;US;United States;94611;4;354-555-0134;26/11/2007;1-2 Miles
11166;;Ashley;;Martinez;FALSE;24/04/1972;S;F;ashley18@adventure-works.com;70000;0;0;Partial College;Skilled Manual;0;2;6993 Whyte Park Ave.;;Olympia;WA;Washington;US;United States;98501;1;131-555-0194;16/04/2008;0-1 Miles
11167;;Jasmine;J;Barnes;FALSE;01/08/1972;S;F;jasmine43@adventure-works.com;80000;0;0;Bachelors;Management;0;1;9183 Via Del Sol;;Issaquah;WA;Washington;US;United States;98027;1;178-555-0156;11/07/2007;0-1 Miles
11168;;David;;Rodriguez;FALSE;15/05/1968;S;M;david83@adventure-works.com;80000;0;0;Bachelors;Management;0;1;38 Shangri-la Rd.;;Oakland;CA;California;US;United States;94611;4;730-555-0128;19/07/2007;0-1 Miles
11169;;Bryce;;Richardson;FALSE;22/06/1968;M;M;bryce8@adventure-works.com;90000;4;4;Bachelors;Management;1;1;1841 Blackwood Drive;;Coronado;CA;California;US;United States;92118;4;178-555-0176;27/11/2007;0-1 Miles
11170;;Carol;T;Howard;FALSE;05/02/1968;M;F;carol5@adventure-works.com;90000;4;4;Bachelors;Management;1;1;6281 Edward Ave;;Burien;WA;Washington;US;United States;98168;1;845-555-0127;27/02/2008;0-1 Miles
11171;;Jonathan;E;Hill;FALSE;09/10/1967;S;M;jonathan43@adventure-works.com;100000;1;0;Bachelors;Management;1;2;3731 Chinquapin Ct;;Woodland Hills;CA;California;US;United States;91364;4;134-555-0196;20/02/2006;1-2 Miles
11172;;Gabrielle;J;Adams;FALSE;21/11/1967;M;F;gabrielle58@adventure-works.com;100000;1;0;Bachelors;Management;1;2;5621 Arcadia Pl.;;Lynnwood;WA;Washington;US;United States;98036;1;403-555-0152;04/11/2007;1-2 Miles
11173;;Sarah;F;Thomas;FALSE;01/09/1967;S;F;sarah13@adventure-works.com;110000;0;0;Graduate Degree;Management;0;4;5636 Mt. Whitney Dr.;;W. Linn;OR;Oregon;US;United States;97068;1;868-555-0188;03/09/2007;0-1 Miles
11174;;Nicholas;;Robinson;FALSE;13/07/1967;M;M;nicholas19@adventure-works.com;110000;0;1;Graduate Degree;Management;1;0;1318 Lasalle Street;;Los Angeles;CA;California;US;United States;90012;4;949-555-0138;14/01/2008;2-5 Miles
11175;;Luis;;Wang;FALSE;05/03/1963;S;M;luis24@adventure-works.com;70000;0;0;Partial College;Skilled Manual;1;2;6943 Patterson Blvd.;;Beverly Hills;CA;California;US;United States;90210;4;418-555-0127;28/02/2006;5-10 Miles
11176;;Mason;D;Roberts;FALSE;25/01/1968;M;M;mason25@adventure-works.com;90000;4;4;Bachelors;Management;1;1;5753 Megan Dr.;;Haney;BC;British Columbia;CA;Canada;V2W 1W2;6;539-555-0162;06/08/2007;1-2 Miles
11177;;Jose;M;Flores;FALSE;04/07/1942;M;M;jose6@adventure-works.com;110000;2;4;Graduate Degree;Management;1;2;3991 Rambling Rose Drive;;San Diego;CA;California;US;United States;92102;4;157-555-0182;30/09/2007;5-10 Miles
11178;;Nathan;J;Johnson;FALSE;24/08/1943;M;M;nathan55@adventure-works.com;100000;2;3;Graduate Degree;Management;1;3;8927 Daylight Place;;Lakewood;CA;California;US;United States;90712;4;117-555-0182;25/08/2007;1-2 Miles
11179;;Molly;E;Rodriguez;FALSE;14/06/1943;M;F;molly18@adventure-works.com;120000;2;4;Graduate Degree;Management;1;3;5556 Riverland Dr.;;Beverly Hills;CA;California;US;United States;90210;4;135-555-0185;13/09/2007;5-10 Miles
11180;;April;;Anand;FALSE;02/01/1943;M;F;april18@adventure-works.com;160000;1;3;Bachelors;Management;1;4;3531 Brookview Drive;;Chula Vista;CA;California;US;United States;91910;4;702-555-0144;18/09/2007;0-1 Miles
11181;;Devin;P;Martin;FALSE;08/08/1943;M;M;devin13@adventure-works.com;170000;2;3;Graduate Degree;Management;1;2;1085 Greenbelt Way;Unit B-105;Los Angeles;CA;California;US;United States;90012;4;735-555-0197;08/11/2007;0-1 Miles
11182;;Stephanie;;Torres;FALSE;25/08/1944;S;F;stephanie19@adventure-works.com;70000;4;0;Bachelors;Management;1;2;6968 Mildred Ln.;;Sedro Woolley;WA;Washington;US;United States;98284;1;567-555-0176;29/02/2008;10+ Miles
11183;;Jasmine;W;Lee;FALSE;15/07/1944;S;F;jasmine19@adventure-works.com;70000;4;0;Bachelors;Management;1;2;7502 Contuti Avenue;;Santa Cruz;CA;California;US;United States;95062;4;147-555-0199;01/11/2007;10+ Miles
11184;;Meghan;;Hernandez;FALSE;16/11/1944;S;F;meghan3@adventure-works.com;70000;4;0;Bachelors;Management;1;2;5872 L St.;;Concord;CA;California;US;United States;94519;4;967-555-0188;11/02/2008;10+ Miles
11185;;Ashley;;Henderson;FALSE;08/10/1944;S;F;ashley31@adventure-works.com;70000;4;0;Bachelors;Management;1;2;8834 San Jose Ave.;;Metchosin;BC;British Columbia;CA;Canada;V9;6;173-555-0121;25/08/2007;10+ Miles
11186;;Sarah;C;Price;FALSE;21/05/1944;S;F;sarah25@adventure-works.com;70000;4;0;Bachelors;Management;1;2;4815 Paraiso Ct.;;Palo Alto;CA;California;US;United States;94303;4;180-555-0133;20/04/2008;10+ Miles
11187;;Jennifer;S;Cooper;FALSE;22/02/1944;M;F;jennifer63@adventure-works.com;60000;4;0;Graduate Degree;Management;1;2;2429 Longview Road;;Burien;WA;Washington;US;United States;98168;1;857-555-0111;05/10/2007;10+ Miles
11188;;Catherine;;Morris;FALSE;06/09/1944;M;F;catherine16@adventure-works.com;60000;4;0;Graduate Degree;Management;0;2;6542 Stonewood Drive;;San Gabriel;CA;California;US;United States;91776;4;795-555-0117;04/05/2008;1-2 Miles
11189;;Lawrence;W;Blanco;FALSE;15/07/1944;S;M;lawrence14@adventure-works.com;60000;4;0;Graduate Degree;Management;1;2;7502 Contuti Avenue;;Bellingham;WA;Washington;US;United States;98225;1;656-555-0171;26/02/2006;10+ Miles
11190;;Carson;;Bryant;FALSE;22/06/1944;M;M;carson17@adventure-works.com;70000;5;0;Bachelors;Management;1;2;2995 Youngsdale Dr.;;Beverly Hills;CA;California;US;United States;90210;4;240-555-0142;29/02/2008;10+ Miles
11191;;Kristi;E;Perez;FALSE;18/12/1945;S;F;kristi39@adventure-works.com;70000;5;0;Bachelors;Management;1;3;1769 Lislin Ct;;Colma;CA;California;US;United States;94014;4;123-555-0181;11/02/2006;10+ Miles
11192;;James;C;Brown;FALSE;13/09/1945;M;M;james79@adventure-works.com;60000;4;0;Bachelors;Management;1;2;673 Old Mountain View Dr.;;Seattle;WA;Washington;US;United States;98104;1;725-555-0117;25/12/2007;2-5 Miles
11193;;Ian;A;Gray;FALSE;13/02/1945;M;M;ian72@adventure-works.com;60000;4;0;Bachelors;Management;1;2;5941 Gill Dr.;;Woodburn;OR;Oregon;US;United States;97071;1;596-555-0190;29/08/2007;2-5 Miles
11194;;Jacqueline;R;Price;FALSE;10/06/1945;M;F;jacqueline0@adventure-works.com;60000;4;0;Bachelors;Management;1;2;872 Mark Twain Dr;;Palo Alto;CA;California;US;United States;94303;4;266-555-0112;14/09/2007;2-5 Miles
11195;;Megan;;Henderson;FALSE;10/02/1946;M;F;megan55@adventure-works.com;60000;5;0;Bachelors;Management;1;3;8411 Mt. Olivet Place;;Renton;WA;Washington;US;United States;98055;1;560-555-0150;16/10/2007;10+ Miles
11196;;Alfredo;;Romero;FALSE;07/06/1946;M;M;alfredo10@adventure-works.com;60000;5;0;Bachelors;Management;1;3;2499 Greendell Pl;;Beaverton;OR;Oregon;US;United States;97005;1;342-555-0110;04/09/2007;10+ Miles
11197;;Andrea;;Morris;FALSE;18/06/1946;M;F;andrea18@adventure-works.com;70000;3;1;Bachelors;Management;0;1;1883 Green View Court;;Seattle;WA;Washington;US;United States;98104;1;715-555-0178;03/11/2007;1-2 Miles
11198;;Brooke;;Sanders;FALSE;26/11/1946;S;F;brooke3@adventure-works.com;70000;4;1;Bachelors;Management;1;1;5192 Dumbarton Drive;;Santa Cruz;CA;California;US;United States;95062;4;215-555-0156;09/08/2007;10+ Miles
11199;;Jacqueline;;Bennett;FALSE;06/11/1946;M;F;jacqueline1@adventure-works.com;70000;4;1;Bachelors;Management;1;1;8948 Chinquapin Court;;Burlingame;CA;California;US;United States;94010;4;413-555-0174;19/09/2007;10+ Miles
11200;;Jason;L;Griffin;FALSE;22/11/1947;M;M;jason18@adventure-works.com;70000;4;1;Bachelors;Management;1;1;7239 Nicholas Drive;;Victoria;BC;British Columbia;CA;Canada;V8V;6;232-555-0160;11/08/2007;1-2 Miles
11201;;Amanda;;Foster;FALSE;18/08/1947;M;F;amanda37@adventure-works.com;70000;4;1;Bachelors;Management;1;1;3984 San Francisco;;Santa Monica;CA;California;US;United States;90401;4;505-555-0159;02/01/2008;10+ Miles
11202;;Alexia;L;Price;FALSE;26/08/1947;M;F;alexia0@adventure-works.com;80000;5;0;Bachelors;Management;0;2;2079 Wellington Ct;;Lakewood;CA;California;US;United States;90712;4;552-555-0118;18/03/2008;1-2 Miles
11203;;Luis;D;Diaz;FALSE;21/08/1948;M;M;luis21@adventure-works.com;40000;2;1;High School;Professional;1;2;3682 Diablo View Road;;Port Hammond;BC;British Columbia;CA;Canada;V6B 3P7;6;171-555-0126;24/08/2007;10+ Miles
11204;;Destiny;C;Rivera;FALSE;01/06/1948;M;F;destiny33@adventure-works.com;40000;2;1;High School;Professional;1;2;6965 Appalachian Drive;;Beaverton;OR;Oregon;US;United States;97005;1;743-555-0111;10/02/2008;2-5 Miles
11205;;Abby;;Fernandez;FALSE;24/07/1948;M;F;abby13@adventure-works.com;40000;2;1;High School;Professional;1;2;8330 Glenside Court;;Burien;WA;Washington;US;United States;98168;1;134-555-0119;28/01/2008;10+ Miles
